timestamp_utc,player,status,vocation,level
2026-06-13 03:24:12,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:25:14,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:25:14,Chamanada,offline,Elite Knight,634
2026-06-13 03:25:14,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:25:14,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:25:14,Tebelor,offline,Elder Druid,578
2026-06-13 03:25:14,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:25:14,Championsin,offline,Knight,475
2026-06-13 03:25:14,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:25:14,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:25:14,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:25:14,Niestouro,offline,Exalted Monk,200
2026-06-13 03:25:14,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:25:14,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:25:14,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:25:14,Errepezin,offline,Royal Paladin,626
2026-06-13 03:25:14,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:25:14,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:25:14,Nothing Beats,offline,Knight,8
2026-06-13 03:25:14,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:25:14,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:25:14,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:25:14,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:25:14,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:26:18,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:26:18,Chamanada,offline,Elite Knight,634
2026-06-13 03:26:18,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:26:18,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:26:18,Tebelor,offline,Elder Druid,578
2026-06-13 03:26:18,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:26:18,Championsin,offline,Knight,475
2026-06-13 03:26:18,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:26:18,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:26:18,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:26:18,Niestouro,offline,Exalted Monk,200
2026-06-13 03:26:18,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:26:18,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:26:18,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:26:18,Errepezin,offline,Royal Paladin,626
2026-06-13 03:26:18,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:26:18,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:26:18,Nothing Beats,offline,Knight,8
2026-06-13 03:26:18,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:26:18,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:26:18,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:26:18,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:26:18,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:27:17,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:27:17,Chamanada,offline,Elite Knight,634
2026-06-13 03:27:17,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:27:17,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:27:17,Tebelor,offline,Elder Druid,578
2026-06-13 03:27:17,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:27:17,Championsin,offline,Knight,475
2026-06-13 03:27:17,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:27:17,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:27:17,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:27:17,Niestouro,offline,Exalted Monk,200
2026-06-13 03:27:17,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:27:17,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:27:17,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:27:17,Errepezin,offline,Royal Paladin,626
2026-06-13 03:27:17,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:27:17,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:27:17,Nothing Beats,offline,Knight,8
2026-06-13 03:27:17,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:27:17,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:27:17,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:27:17,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:27:17,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:28:13,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:28:13,Chamanada,offline,Elite Knight,634
2026-06-13 03:28:13,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:28:13,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:28:13,Tebelor,offline,Elder Druid,578
2026-06-13 03:28:13,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:28:13,Championsin,offline,Knight,475
2026-06-13 03:28:13,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:28:13,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:28:13,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:28:13,Niestouro,offline,Exalted Monk,200
2026-06-13 03:28:13,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:28:13,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:28:13,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:28:13,Errepezin,offline,Royal Paladin,626
2026-06-13 03:28:13,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:28:13,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:28:13,Nothing Beats,offline,Knight,8
2026-06-13 03:28:13,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:28:13,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:28:13,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:28:13,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:28:13,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:29:15,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:29:15,Chamanada,offline,Elite Knight,634
2026-06-13 03:29:15,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:29:15,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:29:15,Tebelor,offline,Elder Druid,578
2026-06-13 03:29:15,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:29:15,Championsin,offline,Knight,475
2026-06-13 03:29:15,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:29:15,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:29:15,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:29:15,Niestouro,offline,Exalted Monk,200
2026-06-13 03:29:15,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:29:15,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:29:15,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:29:15,Errepezin,offline,Royal Paladin,626
2026-06-13 03:29:15,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:29:15,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:29:15,Nothing Beats,offline,Knight,8
2026-06-13 03:29:15,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:29:15,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:29:15,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:29:15,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:29:15,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:30:20,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:30:20,Chamanada,offline,Elite Knight,634
2026-06-13 03:30:20,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:30:20,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:30:20,Tebelor,offline,Elder Druid,578
2026-06-13 03:30:20,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:30:20,Championsin,offline,Knight,475
2026-06-13 03:30:20,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:30:20,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:30:20,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:30:20,Niestouro,offline,Exalted Monk,200
2026-06-13 03:30:20,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:30:20,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:30:20,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:30:20,Errepezin,offline,Royal Paladin,626
2026-06-13 03:30:20,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:30:20,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:30:20,Nothing Beats,offline,Knight,8
2026-06-13 03:30:20,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:30:20,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:30:20,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:30:20,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:30:20,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:31:17,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:31:17,Chamanada,offline,Elite Knight,634
2026-06-13 03:31:17,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:31:17,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:31:17,Tebelor,offline,Elder Druid,578
2026-06-13 03:31:17,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:31:17,Championsin,offline,Knight,475
2026-06-13 03:31:17,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:31:17,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:31:17,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:31:17,Niestouro,offline,Exalted Monk,200
2026-06-13 03:31:17,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:31:17,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:31:17,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:31:17,Errepezin,offline,Royal Paladin,626
2026-06-13 03:31:17,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:31:17,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:31:17,Nothing Beats,offline,Knight,8
2026-06-13 03:31:17,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:31:17,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:31:17,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:31:17,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:31:17,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:32:13,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:32:13,Chamanada,offline,Elite Knight,634
2026-06-13 03:32:13,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:32:13,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:32:13,Tebelor,offline,Elder Druid,578
2026-06-13 03:32:13,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:32:13,Championsin,offline,Knight,475
2026-06-13 03:32:13,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:32:13,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:32:13,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:32:13,Niestouro,offline,Exalted Monk,200
2026-06-13 03:32:13,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:32:13,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:32:13,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:32:13,Errepezin,offline,Royal Paladin,626
2026-06-13 03:32:13,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:32:13,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:32:13,Nothing Beats,offline,Knight,8
2026-06-13 03:32:13,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:32:13,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:32:13,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:32:13,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:32:13,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:33:13,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:33:13,Chamanada,offline,Elite Knight,634
2026-06-13 03:33:13,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:33:13,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:33:13,Tebelor,offline,Elder Druid,578
2026-06-13 03:33:13,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:33:13,Championsin,offline,Knight,475
2026-06-13 03:33:13,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:33:13,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:33:13,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:33:13,Niestouro,offline,Exalted Monk,200
2026-06-13 03:33:13,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:33:13,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:33:13,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:33:13,Errepezin,offline,Royal Paladin,626
2026-06-13 03:33:13,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:33:13,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:33:13,Nothing Beats,offline,Knight,8
2026-06-13 03:33:13,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:33:13,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:33:13,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:33:13,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:33:13,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:34:12,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:34:12,Chamanada,offline,Elite Knight,634
2026-06-13 03:34:12,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:34:12,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:34:12,Tebelor,offline,Elder Druid,578
2026-06-13 03:34:12,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:34:12,Championsin,offline,Knight,475
2026-06-13 03:34:12,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:34:12,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:34:12,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:34:12,Niestouro,offline,Exalted Monk,200
2026-06-13 03:34:12,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:34:12,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:34:12,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:34:12,Errepezin,offline,Royal Paladin,626
2026-06-13 03:34:12,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:34:12,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:34:12,Nothing Beats,offline,Knight,8
2026-06-13 03:34:12,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:34:12,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:34:12,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:34:12,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:34:12,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:35:16,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:35:16,Chamanada,offline,Elite Knight,634
2026-06-13 03:35:16,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:35:16,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:35:16,Tebelor,offline,Elder Druid,578
2026-06-13 03:35:16,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:35:16,Championsin,offline,Knight,475
2026-06-13 03:35:16,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:35:16,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:35:16,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:35:16,Niestouro,offline,Exalted Monk,200
2026-06-13 03:35:16,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:35:16,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:35:16,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:35:16,Errepezin,offline,Royal Paladin,626
2026-06-13 03:35:16,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:35:16,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:35:16,Nothing Beats,offline,Knight,8
2026-06-13 03:35:16,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:35:16,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:35:16,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:35:16,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:35:16,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:36:11,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:36:11,Chamanada,offline,Elite Knight,634
2026-06-13 03:36:11,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:36:11,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:36:11,Tebelor,offline,Elder Druid,578
2026-06-13 03:36:11,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:36:11,Championsin,offline,Knight,475
2026-06-13 03:36:11,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:36:11,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:36:11,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:36:11,Niestouro,offline,Exalted Monk,200
2026-06-13 03:36:11,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:36:11,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:36:11,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:36:11,Errepezin,offline,Royal Paladin,626
2026-06-13 03:36:11,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:36:11,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:36:11,Nothing Beats,offline,Knight,8
2026-06-13 03:36:11,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:36:11,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:36:11,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:36:11,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:36:11,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:37:15,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:37:15,Chamanada,offline,Elite Knight,634
2026-06-13 03:37:15,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:37:15,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:37:15,Tebelor,offline,Elder Druid,578
2026-06-13 03:37:15,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:37:15,Championsin,offline,Knight,475
2026-06-13 03:37:15,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:37:15,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:37:15,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:37:15,Niestouro,offline,Exalted Monk,200
2026-06-13 03:37:15,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:37:15,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:37:15,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:37:15,Errepezin,offline,Royal Paladin,626
2026-06-13 03:37:15,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:37:15,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:37:15,Nothing Beats,offline,Knight,8
2026-06-13 03:37:15,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:37:15,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:37:15,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:37:15,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:37:15,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:38:15,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:38:15,Chamanada,offline,Elite Knight,634
2026-06-13 03:38:15,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:38:15,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:38:15,Tebelor,offline,Elder Druid,578
2026-06-13 03:38:15,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:38:15,Championsin,offline,Knight,475
2026-06-13 03:38:15,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:38:15,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:38:15,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:38:15,Niestouro,offline,Exalted Monk,200
2026-06-13 03:38:15,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:38:15,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:38:15,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:38:15,Errepezin,offline,Royal Paladin,626
2026-06-13 03:38:15,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:38:15,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:38:15,Nothing Beats,offline,Knight,8
2026-06-13 03:38:15,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:38:15,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:38:15,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:38:15,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:38:15,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:39:10,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:39:10,Chamanada,offline,Elite Knight,634
2026-06-13 03:39:10,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:39:10,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:39:10,Tebelor,offline,Elder Druid,578
2026-06-13 03:39:10,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:39:10,Championsin,offline,Knight,475
2026-06-13 03:39:10,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:39:10,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:39:10,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:39:10,Niestouro,offline,Exalted Monk,200
2026-06-13 03:39:10,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:39:10,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:39:10,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:39:10,Errepezin,offline,Royal Paladin,626
2026-06-13 03:39:10,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:39:10,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:39:10,Nothing Beats,offline,Knight,8
2026-06-13 03:39:10,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:39:10,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:39:10,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:39:10,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:39:10,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:40:15,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:40:15,Chamanada,offline,Elite Knight,634
2026-06-13 03:40:15,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:40:15,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:40:15,Tebelor,offline,Elder Druid,578
2026-06-13 03:40:15,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:40:15,Championsin,offline,Knight,475
2026-06-13 03:40:15,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:40:15,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:40:15,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:40:15,Niestouro,offline,Exalted Monk,200
2026-06-13 03:40:15,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:40:15,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:40:15,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:40:15,Errepezin,offline,Royal Paladin,626
2026-06-13 03:40:15,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:40:15,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:40:15,Nothing Beats,offline,Knight,8
2026-06-13 03:40:15,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:40:15,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:40:15,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:40:15,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:40:15,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:41:12,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:41:12,Chamanada,offline,Elite Knight,634
2026-06-13 03:41:12,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:41:12,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:41:12,Tebelor,offline,Elder Druid,578
2026-06-13 03:41:12,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:41:12,Championsin,offline,Knight,475
2026-06-13 03:41:12,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:41:12,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:41:12,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:41:12,Niestouro,offline,Exalted Monk,200
2026-06-13 03:41:12,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:41:12,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:41:12,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:41:12,Errepezin,offline,Royal Paladin,626
2026-06-13 03:41:12,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:41:12,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:41:12,Nothing Beats,offline,Knight,8
2026-06-13 03:41:12,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:41:12,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:41:12,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:41:12,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:41:12,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:42:19,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:42:19,Chamanada,offline,Elite Knight,634
2026-06-13 03:42:19,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:42:19,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:42:19,Tebelor,offline,Elder Druid,578
2026-06-13 03:42:19,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:42:19,Championsin,offline,Knight,475
2026-06-13 03:42:19,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:42:19,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:42:19,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:42:19,Niestouro,offline,Exalted Monk,200
2026-06-13 03:42:19,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:42:19,Show danzen,offline,Master Sorcerer,131
